,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
87,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Argyle Alter Your Brew Altbier,Argyle Brewing Company,Altbier,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Argyle Alter Your Brew Altbier', 'Argyle Brewing Company', 'Altbier', '4.60 %']",1,0,0.31326786,0.6867322,4
86,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Anderson Valley Pinchy Jeek Barl,Anderson Valley Brewing Company,Spice/Herb/Vegetable,8.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Anderson Valley Pinchy Jeek Barl', 'Anderson Valley Brewing Company', 'Spice/Herb/Vegetable', '8.50 %']",1,0,0.31290576,0.6870942,4
80,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,Barley Wine,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Thomas Hooker Old Marley Barleywine', 'Thomas Hooker Brewing Company', 'Barley Wine', '10 %']",1,0,0.46505734,0.5349426,4
85,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,13 Virtues Mob Barleywine,13 Virtues Brewing Company,Barley Wine,9 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['13 Virtues Mob Barleywine', '13 Virtues Brewing Company', 'Barley Wine', '9 %']",1,0,0.1896872,0.8103128,4
89,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Nebraska Ninja Gnome &#40; Inception Series &#41;,Nebraska Brewing Company,Spice/Herb/Vegetable,10.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Nebraska Ninja Gnome &#40; Inception Series &#41;', 'Nebraska Brewing Company', 'Spice/Herb/Vegetable', '10.60 %']",1,0,0.4932,0.5068,4
8,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,13 Virtues Saisonnalisa,13 Virtues Brewing Company,Saison,4.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['13 Virtues Saisonnalisa', '13 Virtues Brewing Company', 'Saison', '4.80 %']",1,0,0.2882681,0.7117319,4
60,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Base Camp Uncommon Ground Dunkel,Base Camp Brewing Company,Dunkel/Tmav Ã 1/2,4.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Base Camp Uncommon Ground Dunkel', 'Base Camp Brewing Company', 'Dunkel/Tmav Ã 1/2', '4.10 %']",1,0,0.37752882,0.62247115,4
73,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Amherst Ace in the Hole Pilsner,Amherst Brewing Company,Pilsener,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Amherst Ace in the Hole Pilsner', 'Amherst Brewing Company', 'Pilsener', '4.50 %']",1,0,0.3623046,0.63769543,4
33,,Lower De Boom Barleywine,21st Amendment Brewery,American Barleywine,11.50 %,18th Street Deal With the Devil Pale Ale,18th Street Brewery,Imperial IPA,8.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","[""Inception Series - Runnin ' With The Devil"", 'Nebraska Brewing Company', 'American Barleywine', '11.90 %']","['Lower De Boom Barleywine', '21st Amendment Brewery', 'American Barleywine', '11.50 %']",1,0,0.076615214,0.9233848,4
34,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Kuhnhenn American Barley Wine,Kuhnhenn Brewing,Barley Wine,11.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing', 'Barley Wine', '11.50 %']",1,0,0.46652138,0.5334786,4
36,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Four Peaks Hopsquatch Barleywine,Four Peaks Brewing Company,Barley Wine,11.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Four Peaks Hopsquatch Barleywine', 'Four Peaks Brewing Company', 'Barley Wine', '11.50 %']",1,0,0.36836037,0.63163954,4
38,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Hay Camp Hoplessness Barleywine,Hay Camp Brewing Company,Barley Wine,9.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Hay Camp Hoplessness Barleywine', 'Hay Camp Brewing Company', 'Barley Wine', '9.10 %']",1,0,0.42645827,0.5735417,4
41,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Excel Ryeday The 13th,Excel Brewing Company,Barley Wine,12 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Excel Ryeday The 13th', 'Excel Brewing Company', 'Barley Wine', '12 %']",1,0,0.45491678,0.5450833,4
22,,Devil 's Spear,18th Street Brewery,American Barleywine,11.50 %,18th Street Deal With the Devil Pale Ale,18th Street Brewery,Imperial IPA,8.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","[""Inception Series - Runnin ' With The Devil"", 'Nebraska Brewing Company', 'American Barleywine', '11.90 %']","[""Devil 's Spear"", '18th Street Brewery', 'American Barleywine', '11.50 %']",1,0,0.33806247,0.66193753,4
45,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Drakes Rakish Ryewine,Drakes Brewing Company,Barley Wine,11.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Drakes Rakish Ryewine', 'Drakes Brewing Company', 'Barley Wine', '11.50 %']",1,0,0.45256642,0.54743356,4
9,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Frothy Beard Smokey the Ambear,Frothy Beard Brewing Company,Smoked,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Frothy Beard Smokey the Ambear', 'Frothy Beard Brewing Company', 'Smoked', '5 %']",1,0,0.47390372,0.5260963,4
50,,Portsmouth Barleywine,Portsmouth Brewery,American Barleywine,11.50 %,18th Street Deal With the Devil Pale Ale,18th Street Brewery,Imperial IPA,8.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","[""Inception Series - Runnin ' With The Devil"", 'Nebraska Brewing Company', 'American Barleywine', '11.90 %']","['Portsmouth Barleywine', 'Portsmouth Brewery', 'American Barleywine', '11.50 %']",1,0,0.42532817,0.57467186,4
56,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Union Craft Chessie Barleywine,Union Craft Brewing Company,Barley Wine,9.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Union Craft Chessie Barleywine', 'Union Craft Brewing Company', 'Barley Wine', '9.80 %']",1,0,0.16526522,0.8347348,4
57,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Elitch Gardens Fire Roasted Amber,Wynkoop Brewing Company,Spice/Herb/Vegetable,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Elitch Gardens Fire Roasted Amber', 'Wynkoop Brewing Company', 'Spice/Herb/Vegetable', '5.20 %']",1,0,0.34405935,0.65594065,4
61,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Capitol City Slobberknocker Barleywine,Capitol City Brewing Company,Barley Wine,11.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Capitol City Slobberknocker Barleywine', 'Capitol City Brewing Company', 'Barley Wine', '11.50 %']",1,0,0.47843614,0.5215638,4
62,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Base Camp New Wave Amber,Base Camp Brewing Company,Amber Lager/Vienna,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Base Camp New Wave Amber', 'Base Camp Brewing Company', 'Amber Lager/Vienna', '5.60 %']",1,0,0.46591777,0.5340823,4
70,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Ninkasi Critical Hit Barley Wine,Ninkasi Brewing Company,Barley Wine,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Ninkasi Critical Hit Barley Wine', 'Ninkasi Brewing Company', 'Barley Wine', '10 %']",1,0,0.23607619,0.7639238,4
71,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Barrier Nunu Bru,Barrier Brewing Company,Spice/Herb/Vegetable,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Barrier Nunu Bru', 'Barrier Brewing Company', 'Spice/Herb/Vegetable', '5.40 %']",1,0,0.29482552,0.70517445,4
72,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Uinta Crooked Line Cockeyed Cooper,Uinta Brewing Company,Barley Wine,11.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Uinta Crooked Line Cockeyed Cooper', 'Uinta Brewing Company', 'Barley Wine', '11.10 %']",1,0,0.3366289,0.6633711,4
18,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,21st Amendment Lower da Boom &#40; DeBoom &#41; Barleywine,21st Amendment Brewery,Barley Wine,11.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['21st Amendment Lower da Boom &#40; DeBoom &#41; Barleywine', '21st Amendment Brewery', 'Barley Wine', '11.50 %']",1,0,0.24350224,0.75649774,4
93,,Inception Series - Runnin ' With The Devil,Nebraska Brewing Company,American Barleywine,11.90 %,Devils Backbone Tectonic Barleywine,Devils Backbone Brewing Company,Barley Wine,11 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Deal With the Devil Pale Ale', '18th Street Brewery', 'Imperial IPA', '8.50 %']","['Devils Backbone Tectonic Barleywine', 'Devils Backbone Brewing Company', 'Barley Wine', '11 %']",1,0,0.2688254,0.7311746,4
