,explanation,label,latency,match,prediction,row,score_copy,score_drop,type
85,"{'ltable_name': 0.31, 'ltable_description': 0.31, 'ltable_price': 0.31, 'rtable_name': 0.445, 'rtable_description': 0.445, 'rtable_price': 0.445, 'type': 'certa'}",0.0,13.244986458972562,1.0,[0.3262277 0.6737723],547-879,"[0.76121944, 0.70998657]","[0.7491316, 0.31727132]",certa
86,"{'ltable_name': 0.4375, 'ltable_description': 0.4375, 'ltable_price': 0.4375, 'rtable_name': 0.3175, 'rtable_description': 0.3175, 'rtable_price': 0.3175, 'type': 'certa'}",0.0,12.80205430596834,1.0,[0.30989522 0.6901048 ],427-637,"[0.69039345, 0.713001]","[0.69286984, 0.45119897]",certa
87,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.926975116948597,1.0,[0.26238778 0.73761225],948-736,"[0.7382191, 0.7792504]","[0.7352614, 0.48998857]",certa
88,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,14.166064911987633,1.0,[0.2971204 0.7028796],1039-968,"[0.7532347, 0.698639]","[0.538431, 0.4943662]",certa
89,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,13.438445475010667,1.0,[0.24302556 0.7569744 ],273-88,"[0.76338243, 0.79081166]","[0.65654206, 0.4915826]",certa
90,"{'ltable_name': 0.3025, 'ltable_description': 0.3025, 'ltable_price': 0.3025, 'rtable_name': 0.4525, 'rtable_description': 0.4525, 'rtable_price': 0.4525, 'type': 'certa'}",0.0,13.826983798004221,1.0,[0.29337054 0.7066295 ],243-328,"[0.7153947, 0.7065001]","[0.74473274, 0.44336233]",certa
91,"{'ltable_name': 0.37, 'ltable_description': 0.37, 'ltable_price': 0.37, 'rtable_name': 0.385, 'rtable_description': 0.385, 'rtable_price': 0.385, 'type': 'certa'}",0.0,12.990921982971486,1.0,[0.26664734 0.7333526 ],110-86,"[0.748788, 0.7241254]","[0.31454933, 0.28392434]",certa
92,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,12.967160225962289,1.0,[0.34772167 0.6522783 ],160-13,"[0.6525086, 0.653446]","[0.65569717, 0.6630294]",certa
93,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.263732754974626,1.0,[0.3084859 0.6915141],904-511,"[0.6728415, 0.7010774]","[0.68574387, 0.6152811]",certa
94,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,14.833133223000914,1.0,[0.430105  0.5698951],982-1037,"[0.5671273, 0.57148814]","[0.56501645, 0.60894644]",certa
95,"{'ltable_name': 0.4525, 'ltable_description': 0.4525, 'ltable_price': 0.4525, 'rtable_name': 0.3025, 'rtable_description': 0.3025, 'rtable_price': 0.3025, 'type': 'certa'}",0.0,14.135900098015554,1.0,[0.29369068 0.7063093 ],481-907,"[0.7060957, 0.7334777]","[0.7030063, 0.48250368]",certa
96,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,14.047324861981906,1.0,[0.29764986 0.70235014],907-625,"[0.6819021, 0.6896462]","[0.70181525, 0.61152345]",certa
97,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,13.408279982977547,1.0,[0.27132422 0.7286758 ],577-418,"[0.7174105, 0.74870723]","[0.7195804, 0.48372737]",certa
98,"{'ltable_name': 0.34, 'ltable_description': 0.34, 'ltable_price': 0.34, 'rtable_name': 0.415, 'rtable_description': 0.415, 'rtable_price': 0.415, 'type': 'certa'}",0.0,13.460757302003913,1.0,[0.29727542 0.7027246 ],561-699,"[0.7217812, 0.7000669]","[0.7597227, 0.47056213]",certa
99,"{'ltable_name': 0.34, 'ltable_description': 0.34, 'ltable_price': 0.34, 'rtable_name': 0.415, 'rtable_description': 0.415, 'rtable_price': 0.415, 'type': 'certa'}",0.0,13.863171782984864,1.0,[0.3837746 0.6162254],181-132,"[0.62973297, 0.5739289]","[0.6866536, 0.6733461]",certa
100,"{'ltable_name': 0.37, 'ltable_description': 0.37, 'ltable_price': 0.37, 'rtable_name': 0.385, 'rtable_description': 0.385, 'rtable_price': 0.385, 'type': 'certa'}",0.0,14.100183442991693,1.0,[0.3447973 0.6552026],539-662,"[0.6237987, 0.6182676]","[0.6230951, 0.40515807]",certa
101,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.37391177698737,1.0,[0.297627 0.702373],829-691,"[0.7008605, 0.7092905]","[0.7028492, 0.4333273]",certa
102,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.903820162988268,1.0,[0.24111407 0.7588859 ],1023-81,"[0.778423, 0.78986394]","[0.7317635, 0.52726156]",certa
103,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.912447455979418,1.0,[0.37447757 0.6255224 ],719-780,"[0.6696185, 0.68677723]","[0.53772813, 0.5609986]",certa
104,"{'ltable_name': 0.3925, 'rtable_name': 0.3475, 'ltable_description': 0.1325, 'ltable_price': 0.1325, 'rtable_description': 0.1175, 'rtable_price': 0.1175, 'type': 'certa'}",0.0,17.10947684000712,1.0,[0.29969466 0.70030534],682-893,"[0.699797, 0.699797]","[0.69451773, 0.6379751]",certa
105,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,13.815212032001,1.0,[0.29571128 0.7042888 ],804-666,"[0.7034657, 0.7039681]","[0.70405924, 0.32364526]",certa
106,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.273344168963376,1.0,[0.36104298 0.6389571 ],811-797,"[0.6236961, 0.6263286]","[0.64577097, 0.64553535]",certa
107,"{'ltable_name': 0.4675, 'ltable_description': 0.4675, 'ltable_price': 0.4675, 'rtable_name': 0.2875, 'rtable_description': 0.2875, 'rtable_price': 0.2875, 'type': 'certa'}",0.0,12.995901881949976,1.0,[0.4581522 0.5418478],840-676,"[0.62811965, 0.6340759]","[0.627558, 0.73598987]",certa
108,"{'ltable_name': 0.325, 'ltable_description': 0.325, 'ltable_price': 0.325, 'rtable_name': 0.43, 'rtable_description': 0.43, 'rtable_price': 0.43, 'type': 'certa'}",0.0,13.320417145034298,1.0,[0.3353486 0.6646514],830-289,"[0.74546134, 0.6936641]","[0.5383176, 0.36057308]",certa
109,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.615653421962634,1.0,[0.3032372  0.69676286],715-887,"[0.70297384, 0.69431025]","[0.5458881, 0.30320388]",certa
110,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.65655004704604,1.0,[0.20439437 0.79560566],554-433,"[0.81452507, 0.82370853]","[0.6025668, 0.46211582]",certa
111,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.70950219000224,1.0,[0.37401417 0.6259858 ],478-1054,"[0.6256768, 0.6768464]","[0.53882504, 0.6063065]",certa
112,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.350228602008428,1.0,[0.28837425 0.7116258 ],666-694,"[0.70957726, 0.7149841]","[0.6917084, 0.48898456]",certa
113,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,13.725422089046333,1.0,[0.35835874 0.6416413 ],905-644,"[0.68431675, 0.6824255]","[0.36715612, 0.44995442]",certa
114,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,13.161497689026874,1.0,[0.37126616 0.6287339 ],413-855,"[0.652292, 0.61962587]","[0.5643162, 0.53383124]",certa
115,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.93784017098369,1.0,[0.29399627 0.7060037 ],933-20,"[0.667198, 0.71637046]","[0.70363086, 0.46994862]",certa
116,"{'ltable_name': 0.4375, 'ltable_description': 0.4375, 'ltable_price': 0.4375, 'rtable_name': 0.3175, 'rtable_description': 0.3175, 'rtable_price': 0.3175, 'type': 'certa'}",0.0,13.044053054996766,1.0,[0.4444029 0.5555971],330-256,"[0.7420947, 0.7401096]","[0.5865954, 0.73072344]",certa
117,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.375039777019992,1.0,[0.2999377  0.70006233],562-351,"[0.7502914, 0.77623475]","[0.6866894, 0.45358056]",certa
118,"{'ltable_name': 0.31, 'ltable_description': 0.31, 'ltable_price': 0.31, 'rtable_name': 0.445, 'rtable_description': 0.445, 'rtable_price': 0.445, 'type': 'certa'}",0.0,14.435120133042801,1.0,[0.28542817 0.7145719 ],442-578,"[0.7124582, 0.6890585]","[0.6998309, 0.3493894]",certa
119,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,14.121839703002479,1.0,[0.33141452 0.6685855 ],563-763,"[0.723864, 0.7321181]","[0.6670359, 0.44873115]",certa
120,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.341390757006593,1.0,[0.30496097 0.6950391 ],793-991,"[0.7108602, 0.6990214]","[0.61760604, 0.49703655]",certa
121,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,14.014791871013585,1.0,[0.27923164 0.7207684 ],893-292,"[0.71866244, 0.71951425]","[0.7178015, 0.35282788]",certa
122,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.78767298796447,1.0,[0.48218697 0.517813  ],912-1002,"[0.53119683, 0.531212]","[0.5169523, 0.56850165]",certa
123,"{'ltable_name': 0.41089108910891087, 'ltable_description': 0.41089108910891087, 'ltable_price': 0.41089108910891087, 'rtable_name': 0.34405940594059403, 'rtable_description': 0.34405940594059403, 'rtable_price': 0.34405940594059403, 'type': 'certa'}",0.0,13.26027641800465,1.0,[0.42999673 0.5700033 ],247-320,"[0.66197217, 0.67311436]","[0.55633396, 0.54753673]",certa
124,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,12.993167823995464,1.0,[0.28867358 0.71132636],264-390,"[0.7160156, 0.7249415]","[0.6033893, 0.4827067]",certa
125,"{'ltable_name': 0.3775, 'ltable_description': 0.3775, 'ltable_price': 0.3775, 'rtable_name': 0.3775, 'rtable_description': 0.3775, 'rtable_price': 0.3775, 'type': 'certa'}",0.0,14.210162744042464,1.0,[0.34015885 0.6598411 ],900-948,"[0.70541525, 0.74179727]","[0.6537821, 0.6209124]",certa
126,"{'ltable_name': 0.3292079207920792, 'ltable_description': 0.3292079207920792, 'ltable_price': 0.3292079207920792, 'rtable_name': 0.42574257425742573, 'rtable_description': 0.42574257425742573, 'rtable_price': 0.42574257425742573, 'type': 'certa'}",0.0,13.728530181979295,1.0,[0.33297405 0.667026  ],208-245,"[0.6745931, 0.67482346]","[0.59252805, 0.48215175]",certa
127,"{'ltable_name': 0.34, 'ltable_description': 0.34, 'ltable_price': 0.34, 'rtable_name': 0.415, 'rtable_description': 0.415, 'rtable_price': 0.415, 'type': 'certa'}",0.0,13.113841159967706,1.0,[0.3154507 0.6845493],906-511,"[0.6900531, 0.6763742]","[0.67973596, 0.332702]",certa
128,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,12.98790727899177,1.0,[0.30419987 0.6958001 ],608-1083,"[0.6966826, 0.7182693]","[0.68538576, 0.5871507]",certa
129,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,13.391939196968451,1.0,[0.29620817 0.7037918 ],841-418,"[0.70757115, 0.7423552]","[0.7015069, 0.4834487]",certa
130,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,13.78289042902179,1.0,[0.27328047 0.72671956],574-574,"[0.73232204, 0.71109426]","[0.2922685, 0.28627864]",certa
131,"{'ltable_name': 0.4525, 'ltable_description': 0.4525, 'ltable_price': 0.4525, 'rtable_name': 0.3025, 'rtable_description': 0.3025, 'rtable_price': 0.3025, 'type': 'certa'}",0.0,13.324163587996736,1.0,[0.46493387 0.5350662 ],132-150,"[0.536222, 0.53489184]","[0.5370919, 0.5595534]",certa
132,"{'ltable_name': 0.3175, 'ltable_description': 0.3175, 'ltable_price': 0.3175, 'rtable_name': 0.4375, 'rtable_description': 0.4375, 'rtable_price': 0.4375, 'type': 'certa'}",0.0,13.654639760963619,1.0,[0.28219444 0.7178056 ],925-761,"[0.7128567, 0.7158943]","[0.66119975, 0.2942849]",certa
133,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,13.734414107981138,1.0,[0.33753544 0.6624645 ],531-664,"[0.707241, 0.71047133]","[0.6913748, 0.47331977]",certa
134,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.374115484009963,1.0,[0.30216277 0.69783723],752-884,"[0.6974086, 0.70909]","[0.6981005, 0.49292794]",certa
135,"{'ltable_name': 0.36633663366336633, 'ltable_description': 0.36633663366336633, 'ltable_price': 0.36633663366336633, 'rtable_name': 0.3886138613861386, 'rtable_description': 0.3886138613861386, 'rtable_price': 0.3886138613861386, 'type': 'certa'}",0.0,13.995100105996244,1.0,[0.27189004 0.72810996],44-210,"[0.6765527, 0.7070754]","[0.62684155, 0.28392434]",certa
136,"{'ltable_name': 0.385, 'rtable_name': 0.37, 'ltable_description': 0.13, 'ltable_price': 0.13, 'rtable_description': 0.125, 'rtable_price': 0.125, 'type': 'certa'}",0.0,16.950951981008984,1.0,[0.3062772 0.6937229],684-1076,"[0.6933183, 0.6933183]","[0.68813914, 0.47635865]",certa
137,"{'ltable_name': 0.3925, 'ltable_description': 0.3925, 'ltable_price': 0.3925, 'rtable_name': 0.3625, 'rtable_description': 0.3625, 'rtable_price': 0.3625, 'type': 'certa'}",0.0,13.676775639993139,1.0,[0.25868726 0.7413128 ],799-736,"[0.7413631, 0.7782832]","[0.740863, 0.48534024]",certa
138,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,13.58760973502649,1.0,[0.3643548  0.63564515],385-424,"[0.7602779, 0.79490334]","[0.44838673, 0.49107727]",certa
139,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,14.726086309994571,1.0,[0.3217575  0.67824244],865-584,"[0.6802931, 0.67796475]","[0.67971337, 0.4587366]",certa
140,"{'ltable_name': 0.37, 'ltable_description': 0.37, 'ltable_price': 0.37, 'rtable_name': 0.385, 'rtable_description': 0.385, 'rtable_price': 0.385, 'type': 'certa'}",0.0,14.691920850949828,1.0,[0.31006858 0.68993145],293-716,"[0.6966701, 0.6904251]","[0.6452818, 0.4006638]",certa
141,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,15.212947799009271,1.0,[0.28646252 0.7135375 ],685-573,"[0.7126375, 0.7002136]","[0.73651963, 0.331131]",certa
142,"{'ltable_name': 0.4525, 'ltable_description': 0.4525, 'ltable_price': 0.4525, 'rtable_name': 0.3025, 'rtable_description': 0.3025, 'rtable_price': 0.3025, 'type': 'certa'}",0.0,14.261935211950913,1.0,[0.27805522 0.7219448 ],370-630,"[0.72191834, 0.76151425]","[0.7211458, 0.49909335]",certa
143,"{'ltable_name': 0.3325, 'ltable_description': 0.3325, 'ltable_price': 0.3325, 'rtable_name': 0.4225, 'rtable_description': 0.4225, 'rtable_price': 0.4225, 'type': 'certa'}",0.0,13.485694664996117,1.0,[0.3102202 0.6897798],400-584,"[0.68701714, 0.70039034]","[0.6902383, 0.47018424]",certa
144,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.505671413964592,1.0,[0.26821566 0.73178434],890-551,"[0.73452336, 0.74552184]","[0.73513895, 0.4303224]",certa
145,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,14.028188098978717,1.0,[0.2963858 0.7036142],279-607,"[0.71081644, 0.71221405]","[0.7069041, 0.47913516]",certa
146,"{'ltable_name': 0.31, 'ltable_description': 0.31, 'ltable_price': 0.31, 'rtable_name': 0.445, 'rtable_description': 0.445, 'rtable_price': 0.445, 'type': 'certa'}",0.0,14.228789735003375,1.0,[0.29387593 0.70612407],99-990,"[0.70859414, 0.7058804]","[0.7079281, 0.32563052]",certa
147,"{'ltable_name': 0.3925, 'rtable_name': 0.36, 'ltable_description': 0.1325, 'ltable_price': 0.1325, 'rtable_description': 0.12, 'rtable_price': 0.1225, 'type': 'certa'}",0.0,16.844647378020454,1.0,[0.30638617 0.69361377],677-1076,"[0.6931487, 0.6931487]","[0.6881438, 0.47363657]",certa
148,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.910870908002835,1.0,[0.47117692 0.52882314],846-814,"[0.5270629, 0.5037645]","[0.5622134, 0.61942565]",certa
149,"{'ltable_name': 0.445, 'ltable_description': 0.445, 'ltable_price': 0.445, 'rtable_name': 0.31, 'rtable_description': 0.31, 'rtable_price': 0.31, 'type': 'certa'}",0.0,14.078086148016155,1.0,[0.2559849 0.7440151],257-982,"[0.7337797, 0.74136037]","[0.7285423, 0.43599433]",certa
150,"{'ltable_name': 0.4, 'ltable_description': 0.4, 'ltable_price': 0.4, 'rtable_name': 0.355, 'rtable_description': 0.355, 'rtable_price': 0.355, 'type': 'certa'}",0.0,13.390516671992373,1.0,[0.22580187 0.7741982 ],88-616,"[0.77059, 0.7857341]","[0.7548923, 0.39247158]",certa
151,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.247537021990865,1.0,[0.3322982  0.66770184],563-866,"[0.72534066, 0.73132247]","[0.6659082, 0.45387506]",certa
152,"{'ltable_name': 0.3475, 'ltable_description': 0.3475, 'ltable_price': 0.3475, 'rtable_name': 0.4075, 'rtable_description': 0.4075, 'rtable_price': 0.4075, 'type': 'certa'}",0.0,13.72295792598743,1.0,[0.30308256 0.6969175 ],328-639,"[0.7054454, 0.68899333]","[0.7294558, 0.4475107]",certa
153,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.690568939957302,1.0,[0.27177042 0.7282295 ],987-791,"[0.7621524, 0.7467769]","[0.3792714, 0.3435829]",certa
154,"{'ltable_name': 0.3475, 'ltable_description': 0.3475, 'ltable_price': 0.3475, 'rtable_name': 0.4075, 'rtable_description': 0.4075, 'rtable_price': 0.4075, 'type': 'certa'}",0.0,13.240910432999954,1.0,[0.29826325 0.70173675],572-988,"[0.69655085, 0.69727445]","[0.65924925, 0.31519386]",certa
155,"{'ltable_name': 0.2875, 'ltable_description': 0.2875, 'ltable_price': 0.2875, 'rtable_name': 0.4675, 'rtable_description': 0.4675, 'rtable_price': 0.4675, 'type': 'certa'}",0.0,13.477724071999546,1.0,[0.31600338 0.68399656],747-245,"[0.6912714, 0.68313575]","[0.53844917, 0.31178257]",certa
156,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,14.175574510998558,1.0,[0.36331752 0.63668245],902-732,"[0.6337431, 0.6550086]","[0.6241771, 0.603446]",certa
157,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.88665725797182,1.0,[0.27988294 0.7201171 ],491-1012,"[0.70801616, 0.70344883]","[0.7107297, 0.4835678]",certa
158,"{'ltable_name': 0.355, 'ltable_description': 0.355, 'ltable_price': 0.355, 'rtable_name': 0.4, 'rtable_description': 0.4, 'rtable_price': 0.4, 'type': 'certa'}",0.0,13.827172589022666,1.0,[0.32119521 0.6788048 ],825-584,"[0.6830006, 0.67933434]","[0.68024, 0.45880157]",certa
159,"{'ltable_name': 0.4225, 'ltable_description': 0.4225, 'ltable_price': 0.4225, 'rtable_name': 0.3325, 'rtable_description': 0.3325, 'rtable_price': 0.3325, 'type': 'certa'}",0.0,13.570724610995967,1.0,[0.31139773 0.68860227],902-980,"[0.70773345, 0.7653772]","[0.6776461, 0.6149884]",certa
160,"{'ltable_name': 0.475, 'ltable_description': 0.475, 'ltable_price': 0.475, 'rtable_name': 0.28, 'rtable_description': 0.28, 'rtable_price': 0.28, 'type': 'certa'}",0.0,13.418370673025493,1.0,[0.32091257 0.6790874 ],906-662,"[0.63779986, 0.64511]","[0.6749808, 0.6196093]",certa
161,"{'ltable_name': 0.385, 'ltable_description': 0.385, 'ltable_price': 0.385, 'rtable_name': 0.37, 'rtable_description': 0.37, 'rtable_price': 0.37, 'type': 'certa'}",0.0,13.388577295991126,1.0,[0.37131307 0.6286869 ],987-1000,"[0.5839094, 0.5938527]","[0.5999648, 0.6216611]",certa
162,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,13.41436724702362,1.0,[0.43169078 0.5683091 ],863-5,"[0.569567, 0.5544958]","[0.5364149, 0.6297012]",certa
163,"{'ltable_name': 0.37, 'ltable_description': 0.37, 'ltable_price': 0.37, 'rtable_name': 0.385, 'rtable_description': 0.385, 'rtable_price': 0.385, 'type': 'certa'}",0.0,12.90023674297845,1.0,[0.4720554 0.5279446],846-818,"[0.5257724, 0.5042343]","[0.5545757, 0.59966123]",certa
164,"{'ltable_name': 0.415, 'ltable_description': 0.415, 'ltable_price': 0.415, 'rtable_name': 0.34, 'rtable_description': 0.34, 'rtable_price': 0.34, 'type': 'certa'}",0.0,13.633715165022295,1.0,[0.29389372 0.7061063 ],865-538,"[0.7056413, 0.7422196]","[0.70494694, 0.48082584]",certa
165,"{'ltable_name': 0.325, 'ltable_description': 0.325, 'ltable_price': 0.325, 'rtable_name': 0.43, 'rtable_description': 0.43, 'rtable_price': 0.43, 'type': 'certa'}",0.0,13.17854992696084,1.0,[0.314338 0.685662],564-313,"[0.7229448, 0.7141405]","[0.7630727, 0.34350508]",certa
166,"{'ltable_name': 0.3625, 'ltable_description': 0.3625, 'ltable_price': 0.3625, 'rtable_name': 0.3925, 'rtable_description': 0.3925, 'rtable_price': 0.3925, 'type': 'certa'}",0.0,12.806648426980246,1.0,[0.3751685 0.6248315],229-877,"[0.6428436, 0.6153919]","[0.74615985, 0.7341723]",certa
167,"{'ltable_name': 0.415, 'ltable_description': 0.415, 'ltable_price': 0.415, 'rtable_name': 0.34, 'rtable_description': 0.34, 'rtable_price': 0.34, 'type': 'certa'}",0.0,13.312763278954662,1.0,[0.30474865 0.69525135],708-717,"[0.6985046, 0.6960517]","[0.669868, 0.5695862]",certa
168,"{'ltable_name': 0.3475, 'ltable_description': 0.3475, 'ltable_price': 0.3475, 'rtable_name': 0.4075, 'rtable_description': 0.4075, 'rtable_price': 0.4075, 'type': 'certa'}",0.0,12.856952828005888,1.0,[0.30505782 0.6949422 ],594-640,"[0.69741696, 0.6748972]","[0.3748124, 0.4623631]",certa
169,"{'ltable_name': 0.4075, 'ltable_description': 0.4075, 'ltable_price': 0.4075, 'rtable_name': 0.3475, 'rtable_description': 0.3475, 'rtable_price': 0.3475, 'type': 'certa'}",0.0,13.141095925006084,1.0,[0.30468187 0.6953182 ],865-936,"[0.69458723, 0.7127837]","[0.6941441, 0.47927874]",certa
