,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
29,Real McCoy Amber Ale,Living The Dream Brewing Co. .,American Amber / Red Ale,6.20 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Living The Dream Brewing Co. .', 'American Amber / Red Ale', '6.20 %']",0.9248604,0.07513958,3
37,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Wisco Disco', 'Stillmank Beer Company', 'American Amber / Red Ale']",0.960776,0.03922398,3
71,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,American Barleywine,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Tenaya Creek Old Jackalope Barleywine', 'Tenaya Creek Brewery', 'American Barleywine']",0.8356995,0.16430049,3
38,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,5.10 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Wisco Disco', 'Stillmank Beer Company', '5.10 %']",0.8849423,0.11505765,3
39,Wisco Disco,Mammoth Brewing Company,American Amber / Red Ale,5.10 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['Wisco Disco', 'American Amber / Red Ale', '5.10 %']",0.5039397,0.49606034,3
19,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Squatters Organic Amber Ale', 'Utah Brewers Cooperative', 'American Amber / Red Ale']",0.98068583,0.019314183,3
21,Squatters Organic Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['Squatters Organic Amber Ale', 'American Amber / Red Ale', '4.00 %']",0.99530965,0.0046903673,3
9,Harvard Honey Ale,Mammoth Brewing Company,American Amber / Red Ale,6.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['Harvard Honey Ale', 'American Amber / Red Ale', '6.00 %']",0.9805207,0.019479249,3
50,Bat Out Of Hell Red Ale,Poor House Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Bat Out Of Hell Red Ale', 'Poor House Brewing Company', '5.00 %']",0.9993863,0.00061363936,3
102,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Rockslide Brew Pub,Amber Ale,6 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Mammoth Brewing Company', 'Altbier', '4.50 %']","['Rockslide Brew Pub', 'Amber Ale', '6 %']",0.5904716,0.4095284,3
52,Real McCoy Amber Ale,Poor House Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Poor House Brewing Company', 'American Amber / Red Ale', '5.00 %']",0.92267126,0.077328764,3
8,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,6.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Harvard Honey Ale', 'Wigram Brewing Co', '6.00 %']",0.9968759,0.0031241386,3
61,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['The Blunt', 'Bridge Brew Works LLC', 'American Amber / Red Ale']",0.9198723,0.08012774,3
62,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['The Blunt', 'Bridge Brew Works LLC', '5.50 %']",0.91616035,0.083839685,3
7,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Harvard Honey Ale', 'Wigram Brewing Co', 'American Amber / Red Ale']",0.97476894,0.025231065,3
63,The Blunt,Mammoth Brewing Company,American Amber / Red Ale,5.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['The Blunt', 'American Amber / Red Ale', '5.50 %']",0.80606997,0.19393003,3
64,Real McCoy Amber Ale,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Bridge Brew Works LLC', 'American Amber / Red Ale', '5.50 %']",0.83314466,0.16685535,3
49,Bat Out Of Hell Red Ale,Poor House Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Bat Out Of Hell Red Ale', 'Poor House Brewing Company', 'American Amber / Red Ale']",0.99795854,0.002041445,3
20,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Squatters Organic Amber Ale', 'Utah Brewers Cooperative', '4.00 %']",0.9955304,0.0044695702,3
65,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['The Blunt', 'Bridge Brew Works LLC', 'American Amber / Red Ale', '5.50 %']",0.91616035,0.083839685,4
97,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Glasstown Brewing Company,American Pale Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company', 'Altbier', '4.50 %']","['Glasstown Fortescue Fisherman_s Ale', 'Glasstown Brewing Company', 'American Pale Ale', '4.50 %']",0.9712905,0.02870943,4
87,Jazzfest Sugarcane And Pecan Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Jazzfest Sugarcane And Pecan Ale', ""Three Notch 'd Brewing Company"", 'American Amber / Red Ale', '5.00 %']",0.9999045,9.553446e-05,4
23,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Squatters Organic Amber Ale', 'Utah Brewers Cooperative', 'American Amber / Red Ale', '4.00 %']",0.9955304,0.0044695702,4
41,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,5.10 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Wisco Disco', 'Stillmank Beer Company', 'American Amber / Red Ale', '5.10 %']",0.8849423,0.11505765,4
53,Bat Out Of Hell Red Ale,Poor House Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Bat Out Of Hell Red Ale', 'Poor House Brewing Company', 'American Amber / Red Ale', '5.00 %']",0.9993863,0.00061363936,4
75,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,American Barleywine,10.40 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Tenaya Creek Old Jackalope Barleywine', 'Tenaya Creek Brewery', 'American Barleywine', '10.40 %']",0.8966663,0.10333369,4
11,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,6.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Harvard Honey Ale', 'Wigram Brewing Co', 'American Amber / Red Ale', '6.00 %']",0.9968759,0.0031241386,4
103,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Rockslide Rabbit Ears Amber Ale,Rockslide Brew Pub,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company', 'Altbier', '4.50 %']","['Rockslide Rabbit Ears Amber Ale', 'Rockslide Brew Pub', 'Amber Ale', '6 %']",0.8295856,0.17041442,4
