,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
76,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Intracoastal Sore Amber,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', '7.80 %']","['Intracoastal Sore Amber', '5.50 %']",0.41558390855789185,0.5844160914421082,2
26,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Exit 6 Ryane_s Red,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('rtable_Beer_Name',)",['Good People Stepchild Belgian India Red Ale'],['Exit 6 Ryane_s Red'],0.46423935890197754,0.5357606410980225,2
27,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Exit 6 Ryane_s Red,Exit 6 Pub and Brewery,India Pale Ale &#40; IPA &#41;,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company']","['Exit 6 Ryane_s Red', 'Exit 6 Pub and Brewery']",0.4708331227302551,0.5291668772697449,2
28,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Exit 6 Ryane_s Red,Good People Brewing Company,Amber Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;']","['Exit 6 Ryane_s Red', 'Amber Ale']",0.39174604415893555,0.6082539558410645,2
41,Festivus 2014,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,6.10 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', '7.50 %']","['Festivus 2014', '6.10 %']",0.4327356815338135,0.5672643184661865,2
268,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,People_s Aberrant Amber,Good People Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['People_s Aberrant Amber', 'Amber Ale', '5.50 %']",0.33866119384765625,0.6613388061523438,3
277,IRRA,FÃ ¡ brica Maravillas,American Amber / Red Ale,-,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['IRRA', 'FÃ ¡ brica Maravillas', '-']",0.4055693745613098,0.5944306254386902,3
267,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,People_s Aberrant Amber,People_s Brewing Company,India Pale Ale &#40; IPA &#41;,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['People_s Aberrant Amber', 'People_s Brewing Company', '5.50 %']",0.40768516063690186,0.5923148393630981,3
276,IRRA,FÃ ¡ brica Maravillas,American Amber / Red Ale,7.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', 'American Amber / Red Ale']","['IRRA', 'FÃ ¡ brica Maravillas', 'American Amber / Red Ale']",0.4894651174545288,0.5105348825454712,3
264,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Saranac High Peaks Immortality,Good People Brewing Company,American Strong Ale,7.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Saranac High Peaks Immortality', 'American Strong Ale', '7.50 %']",0.3781834840774536,0.6218165159225464,3
272,Flashwood,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,5.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['Flashwood', 'American Amber / Red Ale', '5.50 %']",0.4889826774597168,0.5110173225402832,3
30,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Exit 6 Ryane_s Red,Exit 6 Pub and Brewery,Amber Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Exit 6 Ryane_s Red', 'Exit 6 Pub and Brewery', 'Amber Ale']",0.3880438208580017,0.6119561791419983,3
271,Flashwood,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,5.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Flashwood', 'Brasserie Artisanale Le Saint Graal', '5.50 %']",0.44214093685150146,0.5578590631484985,3
373,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Clancys Amber,Good People Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Clancys Amber', 'Amber Ale', '5 %']",0.49161750078201294,0.5083824992179871,3
372,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Clancys Amber,Moosehead Brewery,Amber Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Clancys Amber', 'Moosehead Brewery', 'Amber Ale']",0.4409874677658081,0.5590125322341919,3
278,IRRA,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,-,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['IRRA', 'American Amber / Red Ale', '-']",0.4799606204032898,0.5200393795967102,3
35,Velduil,Brouwerij het Uiltje,American Amber / Red Ale,4.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Velduil', 'Brouwerij het Uiltje', '4.50 %']",0.41723084449768066,0.5827691555023193,3
31,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Exit 6 Ryane_s Red,Exit 6 Pub and Brewery,India Pale Ale &#40; IPA &#41;,6.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Exit 6 Ryane_s Red', 'Exit 6 Pub and Brewery', '6.80 %']",0.48084551095962524,0.5191544890403748,3
379,FBF,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,4.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['FBF', 'American Amber / Red Ale', '4.50 %']",0.4064236879348755,0.5935763120651245,3
43,Festivus 2014,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,6.10 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['Festivus 2014', 'American Amber / Red Ale', '6.10 %']",0.4327356815338135,0.5672643184661865,3
235,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,FiftyFifty Annularity,FiftyFifty Brewing Company,Barley Wine,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['FiftyFifty Annularity', 'FiftyFifty Brewing Company', 'Barley Wine']",0.3270725607872009,0.6729274392127991,3
236,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,FiftyFifty Annularity,FiftyFifty Brewing Company,India Pale Ale &#40; IPA &#41;,7.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['FiftyFifty Annularity', 'FiftyFifty Brewing Company', '7.50 %']",0.19079434871673584,0.8092056512832642,3
237,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,FiftyFifty Annularity,Good People Brewing Company,Barley Wine,7.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['FiftyFifty Annularity', 'Barley Wine', '7.50 %']",0.14516133069992065,0.8548386693000793,3
378,FBF,French Beer Factory,American Amber / Red Ale,4.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['FBF', 'French Beer Factory', '4.50 %']",0.3608018159866333,0.6391981840133667,3
42,Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,6.10 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Festivus 2014', 'Minneapolis Town Hall Brewery', '6.10 %']",0.39733052253723145,0.6026694774627686,3
423,Salamagone,Brasserie Artisanale La Fabrique,American Amber / Red Ale,4.80 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Salamagone', 'Brasserie Artisanale La Fabrique', '4.80 %']",0.3894757628440857,0.6105242371559143,3
39,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Blackwater Art Deco,Salopian,India Pale Ale &#40; IPA &#41;,4.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Blackwater Art Deco', 'Salopian', '4.20 %']",0.497849702835083,0.502150297164917,3
243,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Rapscallion Blessing,Paper City Brewery,American Strong Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Rapscallion Blessing', 'Paper City Brewery', 'American Strong Ale']",0.44100284576416016,0.5589971542358398,3
244,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Rapscallion Blessing,Paper City Brewery,India Pale Ale &#40; IPA &#41;,8 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Rapscallion Blessing', 'Paper City Brewery', '8 %']",0.4681593179702759,0.5318406820297241,3
245,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Rapscallion Blessing,Good People Brewing Company,American Strong Ale,8 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Rapscallion Blessing', 'American Strong Ale', '8 %']",0.49688392877578735,0.5031160712242126,3
377,FBF,French Beer Factory,American Amber / Red Ale,7.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', 'American Amber / Red Ale']","['FBF', 'French Beer Factory', 'American Amber / Red Ale']",0.4554016590118408,0.5445983409881592,3
38,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Blackwater Art Deco,Salopian,Golden Ale/Blond Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Blackwater Art Deco', 'Salopian', 'Golden Ale/Blond Ale']",0.43098849058151245,0.5690115094184875,3
248,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Coronado Shrunken Head Red,Coronado Brewing Company,India Pale Ale &#40; IPA &#41;,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Coronado Shrunken Head Red', 'Coronado Brewing Company', '4.50 %']",0.43666672706604004,0.56333327293396,3
249,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Coronado Shrunken Head Red,Good People Brewing Company,Session IPA,4.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Coronado Shrunken Head Red', 'Session IPA', '4.50 %']",0.3577902317047119,0.6422097682952881,3
424,Salamagone,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,4.80 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['Salamagone', 'American Amber / Red Ale', '4.80 %']",0.43768835067749023,0.5623116493225098,3
36,Velduil,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,4.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['Velduil', 'American Amber / Red Ale', '4.50 %']",0.4831885099411011,0.5168114900588989,3
252,Red-Ioactive,Bottle Logic Brewing,American Amber / Red Ale,6.00 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Red-Ioactive', 'Bottle Logic Brewing', '6.00 %']",0.4470040202140808,0.5529959797859192,3
253,Red-Ioactive,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,6.00 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['Red-Ioactive', 'American Amber / Red Ale', '6.00 %']",0.4810498356819153,0.5189501643180847,3
280,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,4T_s Santas Sack,4T_s,Golden Ale/Blond Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['4T_s Santas Sack', '4T_s', 'Golden Ale/Blond Ale']",0.48048466444015503,0.519515335559845,3
32,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Exit 6 Ryane_s Red,Good People Brewing Company,Amber Ale,6.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Exit 6 Ryane_s Red', 'Amber Ale', '6.80 %']",0.4012938141822815,0.5987061858177185,3
258,Institutionalized,Revolution Brewing Company,American Barleywine,7.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', 'American Amber / Red Ale']","['Institutionalized', 'Revolution Brewing Company', 'American Barleywine']",0.4496347904205322,0.5503652095794678,3
259,Institutionalized,Revolution Brewing Company,American Amber / Red Ale,10.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Institutionalized', 'Revolution Brewing Company', '10.50 %']",0.4466525912284851,0.5533474087715149,3
260,Institutionalized,Great Northern Brewing Co. / Black Star Draught House,American Barleywine,10.50 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'American Amber / Red Ale', '7.50 %']","['Institutionalized', 'American Barleywine', '10.50 %']",0.46896034479141235,0.5310396552085876,3
263,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Saranac High Peaks Immortality,F.X. Matt Brewing Company,India Pale Ale &#40; IPA &#41;,7.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Saranac High Peaks Immortality', 'F.X. Matt Brewing Company', '7.50 %']",0.38329511880874634,0.6167048811912537,3
369,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Barrio Rojo,Good People Brewing Company,Scottish Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Barrio Rojo', 'Scottish Ale', '-']",0.3955387473106384,0.6044612526893616,3
96,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Logboat Jupiter_s Moons,Logboat Brewing Co. .,India Pale Ale &#40; IPA &#41;,8.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Logboat Jupiter_s Moons', 'Logboat Brewing Co. .', '8.50 %']",0.4487655758857727,0.5512344241142273,3
368,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Barrio Rojo,Barrio Brewing Co. .,India Pale Ale &#40; IPA &#41;,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Barrio Rojo', 'Barrio Brewing Co. .', '-']",0.48851072788238525,0.5114892721176147,3
12,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Zeroday Critical Condition,Zeroday Brewing Company,American Strong Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Zeroday Critical Condition', 'Zeroday Brewing Company', 'American Strong Ale']",0.4554328918457031,0.5445671081542969,3
321,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Son Pampa,Ca l_Arenys - Cervezas Guineu,Brown Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Son Pampa', 'Ca l_Arenys - Cervezas Guineu', 'Brown Ale']",0.3522898554801941,0.6477101445198059,3
322,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Son Pampa,Ca l_Arenys - Cervezas Guineu,India Pale Ale &#40; IPA &#41;,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Son Pampa', 'Ca l_Arenys - Cervezas Guineu', '5 %']",0.45036453008651733,0.5496354699134827,3
323,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Son Pampa,Good People Brewing Company,Brown Ale,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Son Pampa', 'Brown Ale', '5 %']",0.39015424251556396,0.609845757484436,3
360,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Rushing Duck Kroovy,Rushing Duck Brewing,India Pale Ale &#40; IPA &#41;,9 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Rushing Duck Kroovy', 'Rushing Duck Brewing', '9 %']",0.44664883613586426,0.5533511638641357,3
325,Ambrata,Maltus Faber,American Amber / Red Ale,7.00 %,Good People Stepchild Belgian India Red Ale,Good People Brewing Company,India Pale Ale &#40; IPA &#41;,7.80 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Good Medicine Strong Red Ale', 'Great Northern Brewing Co. / Black Star Draught House', '7.50 %']","['Ambrata', 'Maltus Faber', '7.00 %']",0.43620985746383667,0.5637901425361633,3
430,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,L_Olmaia La 9,L_Olmaia,India Pale Ale &#40; IPA &#41;,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['L_Olmaia La 9', 'L_Olmaia', '6.50 %']",0.37117332220077515,0.6288266777992249,3
330,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Jukebox Jazz,Brasseur De MontrÃ © al,Amber Ale,7.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', 'India Pale Ale &#40; IPA &#41;']","['Jukebox Jazz', 'Brasseur De MontrÃ © al', 'Amber Ale']",0.39124852418899536,0.6087514758110046,3
331,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Jukebox Jazz,Brasseur De MontrÃ © al,India Pale Ale &#40; IPA &#41;,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Jukebox Jazz', 'Brasseur De MontrÃ © al', '5 %']",0.4899868965148926,0.5100131034851074,3
332,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Jukebox Jazz,Good People Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Jukebox Jazz', 'Amber Ale', '5 %']",0.4335421323776245,0.5664578676223755,3
6,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Elkhead Extra,Good People Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'India Pale Ale &#40; IPA &#41;', '7.80 %']","['Elkhead Extra', 'Amber Ale', '6.50 %']",0.3188050389289856,0.6811949610710144,3
13,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Zeroday Critical Condition,Zeroday Brewing Company,India Pale Ale &#40; IPA &#41;,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Zeroday Critical Condition', 'Zeroday Brewing Company', '-']",0.42046481370925903,0.579535186290741,3
335,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50 %,Grizzly Peak Junicade Red,Grizzly Peak Brewing Co. .,India Pale Ale &#40; IPA &#41;,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Good People Stepchild Belgian India Red Ale', 'Good People Brewing Company', '7.80 %']","['Grizzly Peak Junicade Red', 'Grizzly Peak Brewing Co. .', '5.50 %']",0.4793274402618408,0.5206725597381592,3
