,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
14,,Kuhnhenn Extraneous Ale,Galveston Island Brewing Company,American Amber / Red Ale,17.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Kuhnhenn Extraneous Ale', '17.00 %']",1,0,0.17575395,0.8242461,2
20,,Blue Bridge Amber Dry Hopped,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Galveston Island Brewing Company', '6.00 %']","['Kuhnhenn Brewing Company', '11.50 %']",1,0,0.39306667,0.6069333,2
36,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'American Amber / Red Ale']","['Thomas Hooker Old Marley Barleywine', 'American Barleywine']",1,0,0.25792876,0.7420713,2
35,,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Thomas Hooker Old Marley Barleywine', 'Thomas Hooker Brewing Company']",1,0,0.06642309,0.93357694,2
34,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name',)",['Blue Bridge Amber Dry Hopped'],['Thomas Hooker Old Marley Barleywine'],1,0,0.29911762,0.7008824,2
48,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company']",1,0,0.1788613,0.82113874,2
49,,Blue Bridge Amber Dry Hopped,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Galveston Island Brewing Company', '6.00 %']","['Kuhnhenn Brewing Company', '11.50 %']",1,0,0.3930668,0.6069333,2
19,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company']",1,0,0.1788613,0.82113874,2
53,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Chessie Barleywine', 'Union Craft Brewing Company']",1,0,0.114156805,0.88584316,2
67,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber,Winthrop Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', '-']","['Blue Bridge Amber', '6.00 %']",1,0,0.18152095,0.81847906,2
54,,Chessie Barleywine,Galveston Island Brewing Company,American Amber / Red Ale,9.80 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Chessie Barleywine', '9.80 %']",1,0,0.4860101,0.51398987,2
8,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Amber / Red Ale,10.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Thomas Hooker Old Marley Barleywine', '10.00 %']",1,0,0.10378689,0.89621305,2
6,,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Thomas Hooker Old Marley Barleywine', 'Thomas Hooker Brewing Company']",1,0,0.06642309,0.93357694,2
66,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber,Galveston Island Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company']","['Blue Bridge Amber', 'Galveston Island Brewing Company']",1,0,0.17593908,0.8240609,2
1,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Winthrop Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', '-']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', '6.50 %']",1,0,0.1341362,0.8658638,2
64,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Brewing Company', '-']","['Galveston Island Brewing Company', '6.00 %']",1,0,0.29709938,0.70290065,2
63,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge,Galveston Island Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company']","['Blue Bridge', 'Galveston Island Brewing Company']",1,0,0.41677123,0.5832288,2
25,,Chessie Barleywine,Galveston Island Brewing Company,American Amber / Red Ale,9.80 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Chessie Barleywine', '9.80 %']",1,0,0.4860101,0.51398987,2
62,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Brewing Company', '-']","['Galveston Island Brewing Company', '6.00 %']",1,0,0.29709938,0.70290065,2
7,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'American Amber / Red Ale']","['Thomas Hooker Old Marley Barleywine', 'American Barleywine']",1,0,0.25792876,0.7420713,2
60,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Brewing Company', '-']","['Galveston Island Brewing Company', '6.00 %']",1,0,0.29709938,0.70290065,2
24,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']","['Chessie Barleywine', 'Union Craft Brewing Company']",1,0,0.114156805,0.88584316,2
59,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Bridge Amber Dry Hopped,Winthrop Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', '-']","['Bridge Amber Dry Hopped', '6.00 %']",1,0,0.27939257,0.72060746,2
58,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company']","['Bridge Amber Dry Hopped', 'Galveston Island Brewing Company']",1,0,0.24863839,0.7513616,2
30,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Winthrop Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', '-']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', '6.50 %']",1,0,0.1341362,0.8658638,2
5,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name',)",['Blue Bridge Amber Dry Hopped'],['Thomas Hooker Old Marley Barleywine'],1,0,0.29911762,0.70088243,2
29,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt']",1,0,0.09589043,0.9041096,2
37,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Amber / Red Ale,10.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', '6.00 %']","['Thomas Hooker Old Marley Barleywine', '10.00 %']",1,0,0.10378689,0.89621305,2
21,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red Ale']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.4249033,0.57509667,3
22,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company', '11.50 %']",1,0,0.35922977,0.6407702,3
131,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']",1,0,0.1154165,0.88458353,3
136,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber /,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', 'Amber Ale']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber /']",1,0,0.23434287,0.7656572,3
137,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']",1,0,0.1154165,0.88458353,3
138,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Winthrop Brewing Company,American Amber /,6.00 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Amber Ale', '-']","['Blue Bridge Amber Dry Hopped', 'American Amber /', '6.00 %']",1,0,0.29387188,0.70612806,3
69,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber', 'Galveston Island Brewing Company', '6.00 %']",1,0,0.11814029,0.8818598,3
16,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red Ale']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.2954013,0.70459867,3
167,,Town Hall Festivus 2014,Town Hall Brewery,American Amber / Red Ale,6.10 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Town Hall Festivus 2014', 'Town Hall Brewery', '6.10 %']",1,0,0.33710667,0.6628933,3
2,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale']",1,0,0.14952955,0.8504705,3
3,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.06276233,0.9372377,3
164,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,6.00,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00']",1,0,0.14272197,0.85727805,3
159,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,%,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '%']",1,0,0.09944434,0.90055573,3
9,,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red Ale']","['Thomas Hooker Old Marley Barleywine', 'Thomas Hooker Brewing Company', 'American Barleywine']",1,0,0.11417624,0.8858237,3
17,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company', '17.00 %']",1,0,0.36224905,0.6377509,3
10,,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,American Amber / Red Ale,10.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Thomas Hooker Old Marley Barleywine', 'Thomas Hooker Brewing Company', '10.00 %']",1,0,0.08870436,0.9112957,3
153,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Winthrop Brewing Company,American Amber / Red,6.00 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Amber Ale', '-']","['Blue Bridge Amber Dry Hopped', 'American Amber / Red', '6.00 %']",1,0,0.34988725,0.65011275,3
152,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']",1,0,0.1154165,0.88458353,3
151,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', 'Amber Ale']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red']",1,0,0.29905462,0.7009454,3
26,,Chessie Barleywine,Union Craft Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red Ale']","['Chessie Barleywine', 'Union Craft Brewing Company', 'American Barleywine']",1,0,0.30372798,0.69627196,3
145,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']",1,0,0.1154165,0.88458353,3
144,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', 'Amber Ale']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'Ale']",1,0,0.3982723,0.6017277,3
11,,Thomas Hooker Old Marley Barleywine,Galveston Island Brewing Company,American Barleywine,10.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'American Amber / Red Ale', '6.00 %']","['Thomas Hooker Old Marley Barleywine', 'American Barleywine', '10.00 %']",1,0,0.27986783,0.7201322,3
27,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,9.80 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Chessie Barleywine', 'Union Craft Brewing Company', '9.80 %']",1,0,0.12531468,0.8746853,3
31,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale']",1,0,0.14952955,0.8504705,3
125,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Winthrop Brewing Company,American Amber,6.00 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Amber Ale', '-']","['Blue Bridge Amber Dry Hopped', 'American Amber', '6.00 %']",1,0,0.2754006,0.72459936,3
45,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red Ale']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.2954013,0.70459867,3
46,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company', '17.00 %']",1,0,0.36224905,0.6377509,3
94,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Company', '6.00 %']",1,0,0.22648616,0.77351385,3
50,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Barleywine,6.00 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', 'American Amber / Red Ale']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.4249033,0.57509667,3
90,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island', '6.00 %']",1,0,0.15363352,0.84636647,3
51,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company', '11.50 %']",1,0,0.35922977,0.6407702,3
103,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']",1,0,0.1154165,0.88458353,3
86,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Brewing Company,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Brewing Company', '6.00 %']",1,0,0.2096857,0.7903143,3
56,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,9.80 %,Winthrop Double Dry Hopped Amber,Winthrop Brewing Company,Amber Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Blue Bridge Amber Dry Hopped', 'Galveston Island Brewing Company', '6.00 %']","['Chessie Barleywine', 'Union Craft Brewing Company', '9.80 %']",1,0,0.12531468,0.8746853,3
82,,Blue Bridge Amber Dry Hopped,Galveston Island Brewing Company,American Amber / Red Ale,6.00 %,Blue Bridge Amber Dry Hopped,Galveston,Amber Ale,6.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Winthrop Double Dry Hopped Amber', 'Winthrop Brewing Company', '-']","['Blue Bridge Amber Dry Hopped', 'Galveston', '6.00 %']",1,0,0.2205244,0.77947557,3
