,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
343,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,HoppebrÃ $ u Wuidsau,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['HoppebrÃ $ u Wuidsau', 'Amber Ale']",0.3053678870201111,0.6946321129798889,2
342,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,HoppebrÃ $ u Wuidsau,HoppebrÃ $ u,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['HoppebrÃ $ u Wuidsau', 'HoppebrÃ $ u']",0.2640957236289978,0.7359042763710022,2
469,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Copperhead Red,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Copperhead Red'],0.27222293615341187,0.7277770638465881,2
150,Danimal,The Livery,American Amber / Red Ale,5.50 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rocky Point Red Ale', 'Revival Brewing Co. .']","['Danimal', 'The Livery']",0.47118812799453735,0.5288118720054626,2
451,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Barrier Calm It,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Barrier Calm It'],0.3084244728088379,0.6915755271911621,2
514,Oho-Rojo,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Rocky Point Red Ale', 'American Amber / Red Ale']","['Oho-Rojo', 'American Amber / Red Ale']",0.4950879216194153,0.5049120783805847,2
48,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Sapporo Yebisu Kohaku,Alley Kat Brewing Company,Amber Lager/Vienna,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Sapporo Yebisu Kohaku', 'Amber Lager/Vienna']",0.45888984203338623,0.5411101579666138,2
87,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Alvinne Red King,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Alvinne Red King'],0.46556389331817627,0.5344361066818237,2
49,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Sapporo Yebisu Kohaku,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Sapporo Yebisu Kohaku', '5.50 %']",0.17195528745651245,0.8280447125434875,2
506,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Exit 6 Ryane_s Red,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Exit 6 Ryane_s Red', 'Amber Ale']",0.22931039333343506,0.7706896066665649,2
115,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Chatham Maple Amber,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Chatham Maple Amber', '5.50 %']",0.2209053635597229,0.7790946364402771,2
83,BFH,Climbing Bines Hop Farm,American Amber / Red Ale,5.50 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rocky Point Red Ale', 'Revival Brewing Co. .']","['BFH', 'Climbing Bines Hop Farm']",0.4856775999069214,0.5143224000930786,2
505,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Exit 6 Ryane_s Red,Exit 6 Pub and Brewery,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Exit 6 Ryane_s Red', 'Exit 6 Pub and Brewery']",0.22197413444519043,0.7780258655548096,2
23,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Right Eye CU29,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Right Eye CU29', '5.50 %']",0.144667387008667,0.855332612991333,2
28,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Wisco Disco,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Wisco Disco'],0.27936917543411255,0.7206308245658875,2
119,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Calfkiller Scorned Hooker,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Calfkiller Scorned Hooker'],0.34122878313064575,0.6587712168693542,2
121,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Calfkiller Scorned Hooker,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Calfkiller Scorned Hooker', 'Amber Ale']",0.3488398790359497,0.6511601209640503,2
95,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Carbondale Beer Works Bonedog Amber,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Carbondale Beer Works Bonedog Amber', '5.50 %']",0.34503960609436035,0.6549603939056396,2
22,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Right Eye CU29,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Right Eye CU29', 'Amber Ale']",0.40463417768478394,0.5953658223152161,2
21,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Right Eye CU29,Right Eye Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Right Eye CU29', 'Right Eye Brewing Company']",0.3866538405418396,0.6133461594581604,2
54,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Creature Comforts Misty Valley Reclaimed Rye,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Creature Comforts Misty Valley Reclaimed Rye', '5.50 %']",0.3662405014038086,0.6337594985961914,2
79,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,LTD I Dream of Amber,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['LTD I Dream of Amber', '5.50 %']",0.29340678453445435,0.7065932154655457,2
20,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Right Eye CU29,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Right Eye CU29'],0.39691466093063354,0.6030853390693665,2
504,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Exit 6 Ryane_s Red,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Exit 6 Ryane_s Red'],0.22039252519607544,0.7796074748039246,2
120,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Calfkiller Scorned Hooker,Calfkiller Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Calfkiller Scorned Hooker', 'Calfkiller Brewing Company']",0.3289385437965393,0.6710614562034607,2
127,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Drakes Red Eye,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Drakes Red Eye'],0.49707019329071045,0.5029298067092896,2
110,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Illinois Uptown Amber,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Illinois Uptown Amber', '-']",0.42683321237564087,0.5731667876243591,2
30,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Wisco Disco,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Wisco Disco', 'Amber Ale']",0.28683459758758545,0.7131654024124146,2
41,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Saranac High Peaks Immortality,F.X. Matt Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Saranac High Peaks Immortality', 'F.X. Matt Brewing Company']",0.3953412175178528,0.6046587824821472,2
40,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Saranac High Peaks Immortality,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Saranac High Peaks Immortality'],0.392638623714447,0.607361376285553,2
520,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,25th Anniversary Pale Ale,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['25th Anniversary Pale Ale', '5.50 %']",0.46758854389190674,0.5324114561080933,2
99,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Andrews Leatherwood Red,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Andrews Leatherwood Red'],0.41627705097198486,0.5837229490280151,2
100,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Andrews Leatherwood Red,Andrews Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Andrews Leatherwood Red', 'Andrews Brewing Company']",0.39716118574142456,0.6028388142585754,2
101,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Andrews Leatherwood Red,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Andrews Leatherwood Red', 'Amber Ale']",0.4242857098579407,0.5757142901420593,2
102,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Andrews Leatherwood Red,Alley Kat Brewing Company,Irish Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Andrews Leatherwood Red', '5.60 %']",0.3737332820892334,0.6262667179107666,2
46,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Sapporo Yebisu Kohaku,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Sapporo Yebisu Kohaku'],0.452914297580719,0.547085702419281,2
29,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Wisco Disco,Stillmank Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Wisco Disco', 'Stillmank Brewing Company']",0.2634114623069763,0.7365885376930237,2
36,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,R. Shea Rubber City Red,Alley Kat Brewing Company,Irish Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['R. Shea Rubber City Red', '4.50 %']",0.2591726779937744,0.7408273220062256,2
507,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Exit 6 Ryane_s Red,Alley Kat Brewing Company,Irish Ale,6.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Exit 6 Ryane_s Red', '6.80 %']",0.2562827467918396,0.7437172532081604,2
90,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Alvinne Red King,Alley Kat Brewing Company,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Alvinne Red King', '6 %']",0.4511184096336365,0.5488815903663635,2
89,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Alvinne Red King,Alley Kat Brewing Company,Sour/Wild Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Alvinne Red King', 'Sour/Wild Ale']",0.48419898748397827,0.5158010125160217,2
107,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Illinois Uptown Amber,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Illinois Uptown Amber'],0.42683321237564087,0.5731667876243591,2
108,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Illinois Uptown Amber,Illinois Brewing,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Illinois Uptown Amber', 'Illinois Brewing']",0.398182213306427,0.601817786693573,2
88,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Alvinne Red King,Picobrouwerij Alvinne,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Alvinne Red King', 'Picobrouwerij Alvinne']",0.41420239210128784,0.5857976078987122,2
31,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Wisco Disco,Alley Kat Brewing Company,Irish Ale,5.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Wisco Disco', '5.10 %']",0.3226972222328186,0.6773027777671814,2
109,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Illinois Uptown Amber,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Illinois Uptown Amber', 'Amber Ale']",0.4346427917480469,0.5653572082519531,2
47,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Sapporo Yebisu Kohaku,Sapporo Breweries,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Sapporo Yebisu Kohaku', 'Sapporo Breweries']",0.4073885679244995,0.5926114320755005,2
128,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Drakes Red Eye,Drakes Brewing Company,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Drakes Red Eye', 'Drakes Brewing Company']",0.4822996258735657,0.5177003741264343,2
122,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Calfkiller Scorned Hooker,Alley Kat Brewing Company,Irish Ale,5.70 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Calfkiller Scorned Hooker', '5.70 %']",0.33040016889572144,0.6695998311042786,2
73,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Multi-Brasses Buck Rousse,Multi-Brasses,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Multi-Brasses Buck Rousse', 'Multi-Brasses']",0.3436911106109619,0.6563088893890381,2
72,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Multi-Brasses Buck Rousse,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Multi-Brasses Buck Rousse'],0.42269760370254517,0.5773023962974548,2
60,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Le Saint Graal Flashwood,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Le Saint Graal Flashwood', '5.50 %']",0.2519944906234741,0.7480055093765259,2
8,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Blue Canoe Joe_s Electric Bill,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Blue Canoe Joe_s Electric Bill', '5.50 %']",0.25242364406585693,0.7475763559341431,2
138,Believer,Revival Brewing Co. .,American Amber / Red Ale,6.90 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Rocky Point Red Ale', '5.50 %']","['Believer', '6.90 %']",0.494645357131958,0.505354642868042,2
515,Oho-Rojo,Revival Brewing Co. .,American Amber / Red Ale,6.10 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Rocky Point Red Ale', '5.50 %']","['Oho-Rojo', '6.10 %']",0.34208643436431885,0.6579135656356812,2
513,Oho-Rojo,F-Town Brewing Co. .,American Amber / Red Ale,5.50 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rocky Point Red Ale', 'Revival Brewing Co. .']","['Oho-Rojo', 'F-Town Brewing Co. .']",0.4956885576248169,0.5043114423751831,2
142,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Rockbottom FizzGig,Alley Kat Brewing Company,Irish Ale,-,"('rtable_Beer_Name',)",['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;'],['Rockbottom FizzGig'],0.2071477770805359,0.7928522229194641,2
68,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Bear Republic Speed Bump,Alley Kat Brewing Company,Irish Ale,4.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Bear Republic Speed Bump', '4.60 %']",0.36663585901260376,0.6333641409873962,2
3,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,BÃ © ily_s Foxtail Red,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['BÃ © ily_s Foxtail Red', '5.50 %']",0.1869438886642456,0.8130561113357544,2
143,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Rockbottom FizzGig,Rockbottom Brewpub,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Rockbottom FizzGig', 'Rockbottom Brewpub']",0.18666088581085205,0.813339114189148,2
144,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Rockbottom FizzGig,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Rockbottom FizzGig', 'Amber Ale']",0.21550196409225464,0.7844980359077454,2
145,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Rockbottom FizzGig,Alley Kat Brewing Company,Irish Ale,7.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Rockbottom FizzGig', '7.50 %']",0.11696434020996094,0.8830356597900391,2
2,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,BÃ © ily_s Foxtail Red,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['BÃ © ily_s Foxtail Red', 'Amber Ale']",0.4874417185783386,0.5125582814216614,2
1,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,BÃ © ily_s Foxtail Red,BÃ © ily_s Brewing Co. .,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['BÃ © ily_s Foxtail Red', 'BÃ © ily_s Brewing Co. .']",0.4797746539115906,0.5202253460884094,2
64,Hospitali-Tea,Revival Brewing Co. .,American Amber / Red Ale,5.60 %,Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;,Alley Kat Brewing Company,Irish Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Rocky Point Red Ale', '5.50 %']","['Hospitali-Tea', '5.60 %']",0.49159878492355347,0.5084012150764465,2
74,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Multi-Brasses Buck Rousse,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Multi-Brasses Buck Rousse', 'Amber Ale']",0.43034809827804565,0.5696519017219543,2
524,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Infusion Grahamber Ale,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Infusion Grahamber Ale', '5.50 %']",0.3104321360588074,0.6895678639411926,2
42,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Saranac High Peaks Immortality,Alley Kat Brewing Company,Irish Ale,7.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Saranac High Peaks Immortality', '7.50 %']",0.2372431755065918,0.7627568244934082,2
75,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Multi-Brasses Buck Rousse,Alley Kat Brewing Company,Irish Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Multi-Brasses Buck Rousse', '5 %']",0.4964480400085449,0.5035519599914551,2
15,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Dempseys Valkyrie Red,Alley Kat Brewing Company,Irish Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', '-']","['Dempseys Valkyrie Red', '5.50 %']",0.13911312818527222,0.8608868718147278,2
14,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Dempseys Valkyrie Red,Alley Kat Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Irish Ale']","['Dempseys Valkyrie Red', 'Amber Ale']",0.3960857391357422,0.6039142608642578,2
13,Rocky Point Red Ale,Revival Brewing Co. .,American Amber / Red Ale,5.50 %,Dempseys Valkyrie Red,Dempseys Brewery,Irish Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Alley Kat Rocky Mountain Red Ale &#40; The Cheesecake Cafe &#41;', 'Alley Kat Brewing Company']","['Dempseys Valkyrie Red', 'Dempseys Brewery']",0.3492928743362427,0.6507071256637573,2
