,ltable_id,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_id,rtable_title,rtable_authors,rtable_venue,rtable_year,diff,attr_name,attr_pos,id,match_score
62,1683,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",,,2355,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan",,,"-{'latarche', 'neil'}",rtable_authors,7,0@1683#1@2355,0.5784439
63,1683,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",,,2356,navigating large-scale semi-structured data in business portals vldb 2001,neil latarche,,,"-{'raghavan', ',', 'mao', 'abrol', 'jianchang', 'man', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'tourn', 'prabhakar', 'wang', 'grace', 'john'}",rtable_authors,7,0@1683#1@2356,0.0019167839
64,1683,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",,,2357,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan ,",,,"-{'latarche', 'neil'}",rtable_authors,7,0@1683#1@2357,0.57844377
65,1683,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",,,2358,navigating large-scale semi-structured data in business portals vldb 2001,latarche,,,"-{'raghavan', ',', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'tourn', 'prabhakar', 'wang', 'grace', 'john'}",rtable_authors,7,0@1683#1@2358,0.0014791692
66,1683,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",,,2359,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil",,,-{'latarche'},rtable_authors,7,0@1683#1@2359,0.5259915
0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,,,,0@1341#1@1341,0.41811913
1,2616,large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,-{'navigating'},ltable_title,1,0@2616#1@1341,0.27493203
2,2617,navigating,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'data', 'large-scale', 'portals', 'business', 'semi-structured', 'in'}",ltable_title,1,0@2617#1@1341,0.32157794
3,2618,semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'large-scale', 'navigating'}",ltable_title,1,0@2618#1@1341,0.9288066
4,2619,navigating large-scale,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'data', 'portals', 'business', 'semi-structured', 'in'}",ltable_title,1,0@2619#1@1341,0.37135103
5,2620,data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'large-scale', 'navigating', 'semi-structured'}",ltable_title,1,0@2620#1@1341,0.52907777
6,2621,navigating large-scale semi-structured,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'data', 'portals', 'business', 'in'}",ltable_title,1,0@2621#1@1341,0.86721194
7,2622,in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'data', 'large-scale', 'navigating', 'semi-structured'}",ltable_title,1,0@2622#1@1341,0.56418616
8,2623,navigating large-scale semi-structured data,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'portals', 'business', 'in'}",ltable_title,1,0@2623#1@1341,0.899379
9,2624,business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'data', 'large-scale', 'navigating', 'semi-structured', 'in'}",ltable_title,1,0@2624#1@1341,0.549697
10,2625,navigating large-scale semi-structured data in,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'portals', 'business'}",ltable_title,1,0@2625#1@1341,0.79900426
11,2626,portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'data', 'large-scale', 'navigating', 'business', 'semi-structured', 'in'}",ltable_title,1,0@2626#1@1341,0.5097533
12,2627,navigating large-scale semi-structured data in business,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,-{'portals'},ltable_title,1,0@2627#1@1341,0.71703196
13,2628,navigating large-scale semi-structured data in business portals,"abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,-{'man'},ltable_authors,2,0@2628#1@1341,0.8577911
14,2629,navigating large-scale semi-structured data in business portals,man,very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', ',', 'mao', 'neil', 'abrol', 'jianchang', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2629#1@1341,3.6861672e-07
15,2630,navigating large-scale semi-structured data in business portals,", neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'man', 'abrol'}",ltable_authors,2,0@2630#1@1341,0.8577911
16,2631,navigating large-scale semi-structured data in business portals,man abrol,very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', ',', 'mao', 'neil', 'jianchang', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2631#1@1341,3.6861672e-07
17,2632,navigating large-scale semi-structured data in business portals,"neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'man', 'abrol'}",ltable_authors,2,0@2632#1@1341,0.8577911
18,2633,navigating large-scale semi-structured data in business portals,"man abrol ,",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', 'mao', 'neil', 'jianchang', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2633#1@1341,3.6861672e-07
19,2634,navigating large-scale semi-structured data in business portals,"latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'man', 'neil', 'abrol'}",ltable_authors,2,0@2634#1@1341,0.62668616
20,2635,navigating large-scale semi-structured data in business portals,"man abrol , neil",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', 'mao', 'jianchang', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2635#1@1341,4.0042232e-06
21,2636,navigating large-scale semi-structured data in business portals,", uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'neil', 'abrol', 'man'}",ltable_authors,2,0@2636#1@1341,0.62668616
22,2637,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'mao', 'jianchang', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2637#1@1341,4.0042232e-06
23,2638,navigating large-scale semi-structured data in business portals,"uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'neil', 'abrol', 'man'}",ltable_authors,2,0@2638#1@1341,0.62668616
24,2639,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche ,",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'mao', 'jianchang', 'zhang', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2639#1@1341,4.0042232e-06
25,2640,navigating large-scale semi-structured data in business portals,"mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'neil', 'abrol', 'man', 'uma'}",ltable_authors,2,0@2640#1@1341,0.596634
26,2641,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'mao', 'jianchang', 'zhang', 'mahadevan', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2641#1@1341,2.804248e-06
27,2642,navigating large-scale semi-structured data in business portals,", jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'neil', 'abrol', 'man', 'mahadevan', 'uma'}",ltable_authors,2,0@2642#1@1341,0.5194222
28,2643,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'mao', 'jianchang', 'zhang', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2643#1@1341,1.1663445e-05
29,2644,navigating large-scale semi-structured data in business portals,"jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'neil', 'abrol', 'man', 'mahadevan', 'uma'}",ltable_authors,2,0@2644#1@1341,0.5194221
30,2645,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan ,",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'mao', 'jianchang', 'zhang', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2645#1@1341,1.1663411e-05
31,2646,navigating large-scale semi-structured data in business portals,"mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma'}",ltable_authors,2,0@2646#1@1341,0.40862378
32,2647,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'mao', 'zhang', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2647#1@1341,6.834879e-05
33,2648,navigating large-scale semi-structured data in business portals,", rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma'}",ltable_authors,2,0@2648#1@1341,0.5806518
34,2649,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'zhang', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2649#1@1341,0.00011496899
35,2650,navigating large-scale semi-structured data in business portals,"rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma'}",ltable_authors,2,0@2650#1@1341,0.5806518
36,2651,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao ,",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'zhang', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2651#1@1341,0.00011496899
37,2652,navigating large-scale semi-structured data in business portals,"mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'rajat'}",ltable_authors,2,0@2652#1@1341,0.21632218
38,2653,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'zhang', 'mukherjee', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2653#1@1341,0.0005278602
39,2654,navigating large-scale semi-structured data in business portals,", prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat'}",ltable_authors,2,0@2654#1@1341,0.019320708
40,2655,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'zhang', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2655#1@1341,0.0005584009
41,2656,navigating large-scale semi-structured data in business portals,"prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat'}",ltable_authors,2,0@2656#1@1341,0.019320708
42,2657,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee ,",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'zhang', 'michel', 'prabhakar', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2657#1@1341,0.0005584009
43,2658,navigating large-scale semi-structured data in business portals,"raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'prabhakar'}",ltable_authors,2,0@2658#1@1341,0.00054765696
44,2659,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'zhang', 'michel', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2659#1@1341,0.0006591172
45,2660,navigating large-scale semi-structured data in business portals,", michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'prabhakar'}",ltable_authors,2,0@2660#1@1341,4.9495564e-05
46,2661,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'zhang', 'michel', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2661#1@1341,0.001955207
47,2662,navigating large-scale semi-structured data in business portals,"michel tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'prabhakar'}",ltable_authors,2,0@2662#1@1341,4.9495564e-05
48,2663,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan ,",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'zhang', 'michel', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2663#1@1341,0.001955207
49,2664,navigating large-scale semi-structured data in business portals,"tourn , john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar'}",ltable_authors,2,0@2664#1@1341,1.2075363e-05
50,2665,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'zhang', 'tourn', 'wang', 'grace', 'john'}",ltable_authors,2,0@2665#1@1341,0.005304493
51,2666,navigating large-scale semi-structured data in business portals,", john wang , grace zhang",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'raghavan', 'latarche', 'mao', 'neil', 'abrol', 'jianchang', 'man', 'mahadevan', 'uma', 'mukherjee', 'rajat', 'michel', 'prabhakar', 'tourn'}",ltable_authors,2,0@2666#1@1341,1.2075363e-05
52,2667,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn",very large data bases,2001.0,1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0,"-{'zhang', 'wang', 'grace', 'john'}",ltable_authors,2,0@2667#1@1341,0.005304493
