,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
114,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.04824864864349365,0.9517513513565063,3
113,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.052779555320739746,0.9472204446792603,3
225,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,nelson mendonça mattos,vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'nelson mendonça mattos', 'vldb']",0.054335713386535645,0.9456642866134644,3
23,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb j.,1994,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_venue', 'ltable_year')","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'vldb j.', 1994]",0.039469003677368164,0.9605309963226318,3
80,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,"('rtable_authors', 'rtable_venue', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb', 1996]",0.21647661924362183,0.7835233807563782,3
86,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.13329696655273438,0.8667030334472656,3
31,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos', 1996]",0.04258584976196289,0.9574141502380371,3
71,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.32197892665863037,0.6780210733413696,3
218,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh', 1996]",0.043557047843933105,0.9564429521560669,3
217,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh', 'vldb']",0.04928094148635864,0.9507190585136414,3
202,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid', 1996]",0.04853588342666626,0.9514641165733337,3
21,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors', 'ltable_venue')","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbará , hector garcia-molina', 'vldb j.']",0.04829573631286621,0.9517042636871338,3
203,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
32,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",very large data bases,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'very large data bases', 1996]",0.07363903522491455,0.9263609647750854,3
30,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",very large data bases,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos', 'very large data bases']",0.04505765438079834,0.9549423456192017,3
211,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
210,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,", nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', ', nelson mendonça mattos', 1996]",0.04840356111526489,0.9515964388847351,3
219,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
70,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.27014708518981934,0.7298529148101807,3
104,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,"('rtable_authors', 'rtable_venue', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb', 1996]",0.21647661924362183,0.7835233807563782,3
233,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh ,",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh ,', 'vldb']",0.04718750715255737,0.9528124928474426,3
269,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
268,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça', 1996]",0.044056594371795654,0.9559434056282043,3
267,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça', 'vldb']",0.049270808696746826,0.9507291913032532,3
94,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.06000959873199463,0.9399904012680054,3
95,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.05722367763519287,0.9427763223648071,3
96,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,"('rtable_authors', 'rtable_venue', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb', 1996]",0.21647661924362183,0.7835233807563782,3
4,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors', 'ltable_venue')","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbará , hector garcia-molina', 'vldb j.']",0.04829585552215576,0.9517041444778442,3
5,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb,1994,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors', 'ltable_year')","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbará , hector garcia-molina', 1994]",0.04500788450241089,0.9549921154975891,3
6,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb j.,1994,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_venue', 'ltable_year')","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'vldb j.', 1994]",0.039469003677368164,0.9605309963226318,3
259,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
258,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,mattos,the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'mattos', 1996]",0.05040234327316284,0.9495976567268372,3
257,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,mattos,vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'mattos', 'vldb']",0.055893540382385254,0.9441064596176147,3
251,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
250,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson', 1996]",0.04533487558364868,0.9546651244163513,3
249,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson', 'vldb']",0.05103796720504761,0.9489620327949524,3
88,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,"('rtable_authors', 'rtable_venue', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb', 1996]",0.21647673845291138,0.7835232615470886,3
87,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.14842259883880615,0.8515774011611938,3
13,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",very large data bases,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos', 'very large data bases']",0.04505765438079834,0.9549423456192017,3
14,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos', 1996]",0.04258584976196289,0.9574141502380371,3
243,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
242,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,mendonça mattos,the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'mendonça mattos', 1996]",0.0502052903175354,0.9497947096824646,3
241,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,mendonça mattos,vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'mendonça mattos', 'vldb']",0.05530726909637451,0.9446927309036255,3
15,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",very large data bases,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'very large data bases', 1996]",0.07363903522491455,0.9263609647750854,3
102,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.06124258041381836,0.9387574195861816,3
103,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.058455467224121094,0.9415445327758789,3
235,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'vldb', 1996]",0.038251638412475586,0.9617483615875244,3
234,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh ,",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh ,', 1996]",0.04144620895385742,0.9585537910461426,3
38,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_title', 'rtable_authors', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.16424691677093506,0.8357530832290649,3
195,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"pirahesh , nelson mendonça mattos",vldb,1996,"('rtable_authors', 'rtable_venue', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases', 1994]","['pirahesh , nelson mendonça mattos', 'vldb', 1996]",0.49555879831314087,0.5044412016868591,3
