,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
13,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,", sten andler , mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', ', sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.04567527770996094,0.9543247222900391,3
11,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
10,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson', 1996]",0.044624388217926025,0.955375611782074,3
121,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson ,",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson ,', 1996]",0.054597437381744385,0.9454025626182556,3
122,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
7,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
6,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler ,",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler ,', 1996]",0.042704761028289795,0.9572952389717102,3
4,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960220336914062,0.8803977966308594,3
3,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten', 1996]",0.04659104347229004,0.95340895652771,3
124,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'eftring , jörgen hansson', 1996]",0.05301308631896973,0.9469869136810303,3
1,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960220336914062,0.8803977966308594,3
22,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson ,",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson ,', 1996]",0.042424798011779785,0.9575752019882202,3
23,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960220336914062,0.8803977966308594,3
20,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
25,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin', 1996]",0.05007171630859375,0.9499282836914062,3
40,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.044956207275390625,0.9550437927246094,3
110,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.04466134309768677,0.9553386569023132,3
111,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod', 1996]",0.14512032270431519,0.8548796772956848,3
37,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
36,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,", mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', ', mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.046871066093444824,0.9531289339065552,3
34,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'record', 1996]",0.23520970344543457,0.7647902965545654,3
116,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.3289915919303894,0.6710084080696106,3
113,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'berndtsson , bengt eftring , jörgen hansson', 1996]",0.04873204231262207,0.9512679576873779,3
31,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.061911702156066895,0.9380882978439331,3
33,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 1996]",0.04466134309768677,0.9553386569023132,3
29,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
26,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960220336914062,0.8803977966308594,3
114,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960232257843018,0.8803976774215698,3
92,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,1996,"('rtable_title', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sigmod record', 1996]",0.11960220336914062,0.8803977966308594,3
28,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas",international conference on management of data,1996,"('rtable_title', 'rtable_authors', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas', 1996]",0.053252577781677246,0.9467474222183228,3
112,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod', 1996]",0.04895293712615967,0.9510470628738403,4
96,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt', 'sigmod record', 1996]",0.054269373416900635,0.9457306265830994,4
105,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.0550500750541687,0.9449499249458313,4
102,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael', 'sigmod record', 1996]",0.05570995807647705,0.944290041923523,4
99,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.056668221950531006,0.943331778049469,4
123,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson ,",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson ,', 'sigmod record', 1996]",0.058324217796325684,0.9416757822036743,4
106,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.25235384702682495,0.747646152973175,4
109,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,", jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', ', jörgen hansson', 'sigmod record', 1996]",0.06044274568557739,0.9395572543144226,4
117,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.11474668979644775,0.8852533102035522,4
120,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.05572986602783203,0.944270133972168,4
93,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.055486083030700684,0.9445139169692993,4
115,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.05805671215057373,0.9419432878494263,4
63,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.056206583976745605,0.9437934160232544,4
87,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler', 'sigmod record', 1996]",0.055775344371795654,0.9442246556282043,4
2,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,hansson,sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'hansson', 'sigmod record', 1996]",0.06635165214538574,0.9336483478546143,4
5,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten', 'sigmod record', 1996]",0.05684727430343628,0.9431527256965637,4
8,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler ,",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and active real-time database system', 'joakim eriksson , jonas mellin , sten andler ,', 'sigmod record', 1996]",0.05441766977310181,0.9455823302268982,4
9,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,deeds towards a distributed and,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['disima : a distributed and interoperable image database system', 'vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao', 'international conference on management of data', 2000]","['deeds towards a distributed and', 'joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson', 'sigmod record', 1996]",0.21455568075180054,0.7854443192481995,4
